n,k,d
2.65933,-0.0342484,0.0005
2.16322,-0.0943746,0.0005
2.55209,-0.0663198,0.0005
2.57839,-0.0186012,0.0005
2.89127,-0.0802085,0.0005
2.35366,-0.0030389,0.0005
2.69799,-0.016587,0.0005
2.40864,-0.0590567,0.0005
2.43147,-0.0850663,0.0005
2.08168,-0.0737272,0.0005
2.36742,-0.0204821,0.0005
2.45775,-0.0124591,0.0005
2.77779,-0.060508,0.0005
2.80155,-0.0799196,0.0005
2.12333,-0.0236925,0.0005
2.3821,-0.0684866,0.0005
2.70535,-0.0169378,0.0005
2.35352,-0.0229902,0.0005
2.07304,-0.0669656,0.0005
2.51469,-0.0795885,0.0005
2.69776,-0.0903153,0.0005
2.38819,-0.0755416,0.0005
2.28205,-0.0274871,0.0005
2.84411,-0.0204007,0.0005
2.99727,-0.0696821,0.0005
2.30131,-0.0206265,0.0005
2.69904,-0.0200088,0.0005
2.62441,-0.00407682,0.0005
2.71138,-0.0834336,0.0005
2.18203,-0.0156201,0.0005
2.14746,-0.0937765,0.0005
2.35403,-0.0434699,0.0005
2.04869,-0.0632094,0.0005
2.33106,-0.0815716,0.0005
2.37475,-0.0519749,0.0005
2.217,-0.0702235,0.0005
2.52093,-0.013785,0.0005
2.84024,-0.0428546,0.0005
2.47995,-0.0150608,0.0005
2.26217,-0.073117,0.0005
2.67914,-0.0126797,0.0005
2.41308,-0.0500684,0.0005
2.46656,-0.0498809,0.0005
2.91819,-0.0119206,0.0005
2.89919,-0.0800113,0.0005
2.63131,-0.0790595,0.0005
2.13678,-0.0837238,0.0005
2.50459,-0.0359529,0.0005
2.94109,-0.0222875,0.0005
2.43569,-0.0973179,0.0005
2.42057,-0.00496598,0.0005
2.96769,-0.0731107,0.0005
2.49109,-0.0194175,0.0005
2.35739,-0.0212449,0.0005
2.83526,-0.0523007,0.0005
2.42898,-0.0225828,0.0005
2.90614,-0.0780102,0.0005
2.2169,-0.0881179,0.0005
2.88786,-0.0527529,0.0005
2.64499,-0.0526046,0.0005
2.78167,-0.0981657,0.0005
2.49981,-0.0983586,0.0005
2.0033,-0.0245486,0.0005
2.7517,-0.0469656,0.0005
2.2525,-0.0653893,0.0005
2.15568,-0.0627707,0.0005
2.93112,-0.00985789,0.0005
2.7106,-0.00788499,0.0005
2.70272,-0.0652684,0.0005
2.85722,-0.0115006,0.0005
2.49492,-0.0739534,0.0005
2.73291,-0.0461249,0.0005
2.53628,-0.0583025,0.0005
2.3593,-0.0408559,0.0005
2.65564,-0.0390418,0.0005
2.53909,-0.0277244,0.0005
2.59934,-0.0828481,0.0005
2.96314,-0.0855376,0.0005
2.40902,-0.0454153,0.0005
2.42788,-0.0542667,0.0005
2.67155,-0.0923364,0.0005
2.23307,-0.018034,0.0005
2.96211,-0.00597307,0.0005
2.20854,-0.0929789,0.0005
2.69924,-0.0267923,0.0005
2.26239,-0.00671298,0.0005
2.37757,-0.0828751,0.0005
2.60968,-0.00432614,0.0005
2.69822,-0.00345939,0.0005
2.9683,-0.0481944,0.0005
2.05909,-0.0562678,0.0005
2.0769,-0.010072,0.0005
2.1682,-0.0207784,0.0005
2.73386,-0.0665595,0.0005
2.51906,-0.0548022,0.0005
2.06716,-0.0619018,0.0005
2.0683,-0.0923135,0.0005
2.4037,-0.0142982,0.0005
2.30642,-0.000991307,0.0005
2.16208,-0.0679906,0.0005
2.67626,-0.0626704,0.0005
2.56418,-0.0899296,0.0005
2.90514,-0.0447339,0.0005
2.94277,-0.045655,0.0005
2.19175,-0.0660076,0.0005
2.56224,-0.0841101,0.0005
2.3341,-0.0823958,0.0005
2.18163,-0.0971255,0.0005
2.02187,-0.0204237,0.0005
2.9975,-0.0192539,0.0005
2.82339,-0.000322677,0.0005
2.18332,-0.074263,0.0005
2.86056,-0.0601167,0.0005
2.66922,-0.0271351,0.0005
2.58426,-0.0365272,0.0005
2.61172,-0.01364,0.0005
2.12064,-0.0699461,0.0005
2.3768,-0.0639648,0.0005
2.87007,-0.0962886,0.0005
2.41138,-0.0285706,0.0005
2.96889,-2.45738e-05,0.0005
2.73191,-0.0187635,0.0005
2.41971,-0.08513,0.0005
2.14535,-0.00376525,0.0005
2.81508,-0.0915644,0.0005
2.066,-0.0818152,0.0005
2.22915,-0.0730238,0.0005
2.93427,-0.0912397,0.0005
2.09464,-0.0905597,0.0005
2.93824,-0.0419442,0.0005
2.03521,-0.0347678,0.0005
2.61341,-0.0279662,0.0005
2.16392,-0.0821243,0.0005
2.59269,-0.0886477,0.0005
2.12065,-0.0400733,0.0005
2.65663,-0.0870608,0.0005
2.4492,-0.0955529,0.0005
2.27275,-0.0776578,0.0005
2.49054,-0.0768023,0.0005
2.46387,-0.0907301,0.0005
2.28127,-0.0542768,0.0005
2.1719,-0.0245311,0.0005
2.40965,-0.0762918,0.0005
2.63504,-0.031031,0.0005
2.85382,-0.051184,0.0005
2.48135,-0.0307235,0.0005
2.89971,-0.0878191,0.0005
2.53477,-0.0707903,0.0005
2.66257,-0.0954429,0.0005
2.76582,-0.0017364,0.0005
2.53917,-0.00517207,0.0005
2.50272,-0.077088,0.0005
2.46806,-0.0952992,0.0005
2.02472,-0.0688754,0.0005
2.78378,-0.0206856,0.0005
2.4215,-0.0268091,0.0005
2.12896,-0.0506814,0.0005
2.6472,-0.0256658,0.0005
2.89502,-0.0419658,0.0005
2.58735,-0.0456541,0.0005
2.21204,-0.00864455,0.0005
2.82476,-0.0335388,0.0005
2.86276,-0.0710873,0.0005
2.96677,-0.0031072,0.0005
2.33877,-0.0168842,0.0005
2.54239,-0.0322637,0.0005
2.93101,-0.0566122,0.0005
2.68341,-0.0693091,0.0005
2.39564,-0.0338734,0.0005
2.73537,-0.0586201,0.0005
2.70701,-0.0329374,0.0005
2.95134,-0.0111729,0.0005
2.18358,-0.0162563,0.0005
2.42495,-0.00710425,0.0005
2.48232,-0.0170084,0.0005
2.99803,-0.0167032,0.0005
2.79224,-0.0683209,0.0005
2.01067,-0.0605538,0.0005
2.03833,-0.00500895,0.0005
2.38637,-0.0397383,0.0005
2.46974,-0.0384904,0.0005
2.5021,-0.047921,0.0005
2.52164,-0.065844,0.0005
2.96296,-0.0187963,0.0005
2.37976,-0.0273764,0.0005
2.42998,-0.0831529,0.0005
2.66839,-0.00210695,0.0005
2.19738,-0.0865914,0.0005
2.83873,-0.0878538,0.0005
2.2112,-0.0605532,0.0005
2.76483,-0.0926773,0.0005
2.47084,-0.00933003,0.0005
2.14847,-0.0390696,0.0005
2.84855,-0.0494789,0.0005
2.85978,-0.0518505,0.0005
2.52518,-0.0134186,0.0005
2.97126,-0.0780217,0.0005
2.09772,-0.0189274,0.0005
2.9229,-0.0545227,0.0005
2.85809,-0.0766422,0.0005
2.77645,-0.0385731,0.0005
2.19193,-0.0636321,0.0005
2.16692,-0.0829043,0.0005
2.51105,-0.0790471,0.0005
2.34886,-0.0726027,0.0005
2.91746,-0.019684,0.0005
2.60057,-0.010236,0.0005
2.96609,-0.0596784,0.0005
2.92323,-0.0928169,0.0005
2.19234,-0.0904127,0.0005
2.6528,-0.094991,0.0005
2.25976,-0.098241,0.0005
2.81558,-0.0913093,0.0005
2.43775,-0.048424,0.0005
2.99073,-0.0497888,0.0005
2.83155,-0.0807836,0.0005
2.97668,-0.0246723,0.0005
2.92451,-0.0886926,0.0005
2.0884,-0.0580493,0.0005
2.03019,-0.097257,0.0005
2.42015,-0.0281145,0.0005
2.01191,-0.0491285,0.0005
2.83673,-0.0162912,0.0005
2.68425,-0.0904048,0.0005
2.96224,-0.0825144,0.0005
2.14187,-0.0337497,0.0005
2.33596,-0.0467451,0.0005
2.84842,-0.0330402,0.0005
2.65132,-0.077405,0.0005
2.56405,-0.068687,0.0005
2.11471,-0.0485939,0.0005
2.65592,-0.0321869,0.0005
2.55326,-0.0770008,0.0005
2.75077,-0.0675032,0.0005
2.7433,-0.0099501,0.0005
2.67369,-0.0162825,0.0005
2.70355,-0.0629177,0.0005
2.10842,-0.0681126,0.0005
2.08244,-0.060694,0.0005
2.95687,-0.0680668,0.0005
2.28502,-0.0759363,0.0005
2.05983,-0.0127338,0.0005
2.53669,-0.0354903,0.0005
2.24598,-0.0986595,0.0005
2.64636,-0.0162669,0.0005
2.16038,-0.0689838,0.0005
2.47177,-0.00894283,0.0005
2.83595,-0.0429111,0.0005
2.70525,-0.0135372,0.0005
2.4195,-0.0572569,0.0005
2.86348,-0.0016181,0.0005
2.52786,-0.0284346,0.0005
2.89411,-0.0380828,0.0005
2.78744,-0.0823738,0.0005
2.54699,-0.0112643,0.0005
2.93202,-0.00956489,0.0005
2.54175,-0.0840249,0.0005
2.96672,-0.019792,0.0005
2.75599,-0.0388261,0.0005
2.8286,-0.0802687,0.0005
2.8221,-0.0709334,0.0005
2.08884,-0.099568,0.0005
2.2055,-0.075804,0.0005
2.85062,-0.0778707,0.0005
2.72024,-0.0208772,0.0005
2.72657,-0.0303043,0.0005
2.74358,-0.0117058,0.0005
2.59871,-0.0758606,0.0005
2.50545,-0.00748414,0.0005
2.02276,-0.0135161,0.0005
2.22716,-0.00535981,0.0005
2.96936,-0.000820293,0.0005
2.20946,-0.00955492,0.0005
2.63513,-0.0922599,0.0005
2.16276,-0.0948675,0.0005
2.44698,-0.0323869,0.0005
2.98494,-0.0276756,0.0005
2.36399,-0.0593934,0.0005
2.01932,-0.0749939,0.0005
2.65479,-0.0392946,0.0005
2.08299,-0.0387272,0.0005
2.44494,-0.0261016,0.0005
2.46968,-0.0560594,0.0005
2.25396,-0.0596082,0.0005
2.45849,-0.0363432,0.0005
2.63204,-0.0978667,0.0005
2.00601,-0.0942049,0.0005
2.18427,-0.0603607,0.0005
2.75709,-0.0328013,0.0005
2.05893,-0.0452261,0.0005
2.27667,-0.0667118,0.0005
2.31072,-0.0180513,0.0005
2.91927,-0.0777472,0.0005
2.41666,-0.0407339,0.0005
2.9679,-0.0382068,0.0005
2.6237,-0.0322506,0.0005
2.35191,-0.0110248,0.0005
2.65774,-0.00250597,0.0005
2.04314,-0.0588794,0.0005
2.03181,-0.0301236,0.0005
2.84721,-0.0810089,0.0005
2.07911,-0.00523827,0.0005
2.42292,-0.0888111,0.0005
2.58939,-0.0696765,0.0005
2.1916,-0.0515237,0.0005
2.92798,-0.0511177,0.0005
2.61556,-0.0203469,0.0005
2.35881,-0.0167309,0.0005
2.95165,-0.055723,0.0005
2.06912,-0.0502525,0.0005
2.49555,-0.0708923,0.0005
2.22758,-0.0875841,0.0005
2.89446,-0.0968641,0.0005
2.4751,-0.090276,0.0005
2.41098,-0.0535118,0.0005
2.39059,-0.0700284,0.0005
2.54526,-0.0744759,0.0005
2.53378,-0.0912303,0.0005
2.4171,-0.0326654,0.0005
2.70804,-0.00278551,0.0005
2.83215,-0.0477895,0.0005
2.31747,-0.0942574,0.0005
2.20645,-0.031545,0.0005
2.72896,-0.0060877,0.0005
2.09566,-0.00866436,0.0005
2.34524,-0.0220465,0.0005
2.67857,-0.0109629,0.0005
2.7754,-0.000203606,0.0005
2.75413,-0.0983904,0.0005
2.92121,-0.0903563,0.0005
2.45408,-0.0294022,0.0005
2.17207,-0.0577918,0.0005
2.14347,-0.0381699,0.0005
2.79565,-0.0691339,0.0005
2.04668,-0.023318,0.0005
2.66346,-0.0315276,0.0005
2.84834,-0.0853686,0.0005
2.05678,-0.0247678,0.0005
2.8458,-0.072958,0.0005
2.3785,-0.0787577,0.0005
2.60491,-0.0724102,0.0005
2.28161,-0.0860841,0.0005
2.64223,-0.0414024,0.0005
2.26421,-0.0932472,0.0005
2.66601,-0.067087,0.0005
2.23627,-0.0922436,0.0005
2.35113,-0.0593723,0.0005
2.95507,-0.0991485,0.0005
2.87734,-0.0462736,0.0005
2.64744,-0.000980594,0.0005
2.18897,-0.0556094,0.0005
2.38317,-0.0601569,0.0005
2.26386,-0.0103393,0.0005
2.5481,-0.028957,0.0005
2.07103,-0.022123,0.0005
2.67399,-0.0895053,0.0005
2.94597,-0.0468532,0.0005
2.27553,-0.0655149,0.0005
2.83751,-0.021703,0.0005
2.95499,-0.0862617,0.0005
2.08526,-0.0746615,0.0005
2.19705,-0.0571427,0.0005
2.46455,-0.0697653,0.0005
2.08411,-0.00180151,0.0005
2.78747,-0.0277039,0.0005
2.35118,-0.0562287,0.0005
2.48353,-0.0461708,0.0005
2.87963,-0.0497518,0.0005
2.99228,-0.0310076,0.0005
2.83413,-0.000851475,0.0005
2.50804,-0.06812,0.0005
2.28072,-0.0197889,0.0005
2.10345,-0.0762852,0.0005
2.01268,-0.0883632,0.0005
2.81692,-0.09967,0.0005
2.90868,-0.000852858,0.0005
2.00546,-0.0141765,0.0005
2.31037,-0.0810579,0.0005
2.4852,-0.0801988,0.0005
2.84901,-0.0911741,0.0005
2.17703,-0.0841017,0.0005
2.82231,-0.0327275,0.0005
2.34258,-0.0505564,0.0005
2.23269,-0.00266307,0.0005
2.37455,-0.0466661,0.0005
2.93562,-0.0193547,0.0005
2.61519,-0.0157384,0.0005
2.80338,-0.03793,0.0005
2.79023,-0.0923742,0.0005
2.24776,-0.0910742,0.0005
2.38494,-0.0977245,0.0005
2.05697,-0.00143701,0.0005
2.11506,-0.0871713,0.0005
2.81751,-0.074418,0.0005
2.61792,-0.056531,0.0005
2.85599,-0.00153585,0.0005
2.79734,-0.062729,0.0005
2.96039,-0.0495546,0.0005
2.58172,-0.0464662,0.0005
2.05973,-0.033012,0.0005
2.81268,-0.0425414,0.0005
2.68699,-0.062492,0.0005
2.99472,-0.0632457,0.0005
2.55316,-0.0898836,0.0005
2.3223,-0.094912,0.0005
2.9586,-0.0713024,0.0005
2.73818,-0.0572937,0.0005
2.62478,-0.0331184,0.0005
2.97678,-0.0369581,0.0005
2.5978,-0.00197485,0.0005
2.88406,-0.0805719,0.0005
2.78155,-0.00246483,0.0005
2.61694,-0.0762585,0.0005
2.41378,-0.0468343,0.0005
2.37814,-0.0659654,0.0005
2.22663,-0.0256481,0.0005
2.87008,-0.0151779,0.0005
2.62588,-0.0157924,0.0005
2.70178,-0.0166511,0.0005
2.33358,-0.030005,0.0005
2.96683,-0.013175,0.0005
2.30683,-0.0686314,0.0005
2.11544,-0.0120876,0.0005
2.74044,-0.0758586,0.0005
2.92676,-0.000382969,0.0005
2.77848,-0.0724249,0.0005
2.4947,-0.0550104,0.0005
2.50142,-0.038175,0.0005
2.93508,-0.0358592,0.0005
2.74138,-0.0307373,0.0005
2.51942,-0.0888278,0.0005
2.23073,-0.00735649,0.0005
2.38647,-0.00912272,0.0005
2.47448,-0.00593995,0.0005
2.42675,-0.0580806,0.0005
2.06167,-0.0680659,0.0005
2.72346,-0.0899448,0.0005
2.3665,-0.0453259,0.0005
2.21726,-0.000760256,0.0005
2.8204,-0.0540883,0.0005
2.13368,-0.0106548,0.0005
2.86075,-0.00572238,0.0005
2.73628,-0.00780554,0.0005
2.62293,-0.0257439,0.0005
2.51443,-0.00791721,0.0005
2.74158,-0.0424391,0.0005
2.66548,-0.0674286,0.0005
2.58158,-0.0381938,0.0005
2.71071,-0.035059,0.0005
2.73216,-0.0783217,0.0005
2.61957,-0.0937257,0.0005
2.7933,-0.00147588,0.0005
2.98577,-0.0615484,0.0005
2.67729,-0.0374981,0.0005
2.42705,-0.0449123,0.0005
2.63616,-0.0295589,0.0005
2.51579,-0.037599,0.0005
2.85131,-0.00390939,0.0005
2.62121,-0.0340153,0.0005
2.68629,-0.0779255,0.0005
2.71224,-0.0570384,0.0005
2.41366,-0.0443844,0.0005
2.14569,-0.016776,0.0005
2.81996,-0.0821366,0.0005
2.66571,-0.0914001,0.0005
2.19167,-0.0921499,0.0005
2.85614,-0.0791619,0.0005
2.40973,-0.0384595,0.0005
2.86865,-0.076578,0.0005
2.96423,-0.0148861,0.0005
2.30418,-0.037088,0.0005
2.43424,-0.0607183,0.0005
2.79564,-0.0186946,0.0005
2.26793,-0.0238609,0.0005
2.17508,-0.0160469,0.0005
2.4899,-0.0933354,0.0005
2.73775,-0.014515,0.0005
2.49255,-0.0511719,0.0005
2.55487,-0.0498785,0.0005
2.46214,-0.0221003,0.0005
2.99166,-0.0492951,0.0005
2.93048,-0.0242499,0.0005
2.91502,-0.0596971,0.0005
2.62328,-0.0321726,0.0005
2.92449,-0.017962,0.0005
2.90773,-0.00991777,0.0005
2.12829,-0.058702,0.0005
2.78444,-0.0947374,0.0005
2.02537,-0.0269219,0.0005
2.15941,-0.030288,0.0005
2.51749,-0.0319287,0.0005
2.29951,-0.0349157,0.0005
2.35642,-0.0369456,0.0005
2.78713,-0.0594966,0.0005
2.06382,-0.020338,0.0005
2.4723,-0.0943838,0.0005
2.87602,-0.0179037,0.0005
2.32478,-0.0640899,0.0005
2.97301,-0.0935608,0.0005
2.98001,-0.0205479,0.0005
2.70091,-0.0173296,0.0005
2.88964,-0.0138218,0.0005
2.26671,-0.0524189,0.0005
2.69308,-0.0398449,0.0005
2.84335,-0.0657055,0.0005
2.92061,-0.0171556,0.0005
2.3934,-0.00740619,0.0005
2.07394,-0.08648,0.0005
2.18806,-0.0659904,0.0005
2.64201,-0.00529442,0.0005
2.44146,-0.0838395,0.0005
2.93102,-0.0823751,0.0005
2.90282,-0.0767906,0.0005
2.04948,-0.0832139,0.0005
2.46937,-0.0733082,0.0005
2.60638,-0.0187213,0.0005
2.8384,-0.0542487,0.0005
2.08321,-0.061048,0.0005
2.43167,-0.0162865,0.0005
2.52319,-0.0837797,0.0005
2.44981,-0.0286544,0.0005
2.80042,-0.0696315,0.0005
2.7781,-0.0138163,0.0005
2.66684,-0.0533171,0.0005
2.16022,-0.000474415,0.0005
2.92502,-0.0223509,0.0005
2.81777,-0.0845509,0.0005
2.48097,-0.0884049,0.0005
2.80209,-0.00953134,0.0005
2.9494,-0.0281338,0.0005
2.14182,-0.0943254,0.0005
2.50207,-0.0556077,0.0005
2.90527,-0.00810073,0.0005
2.96432,-0.0645372,0.0005
2.90346,-0.0287706,0.0005
2.54911,-0.0737823,0.0005
2.64267,-0.0254763,0.0005
2.09674,-0.0237528,0.0005
2.94429,-0.0294786,0.0005
2.00732,-0.0844047,0.0005
2.68955,-0.0893006,0.0005
2.27343,-0.099973,0.0005
2.86831,-0.0470403,0.0005
2.30465,-0.0678647,0.0005
2.95591,-0.0232989,0.0005
2.91374,-0.0677257,0.0005
2.77396,-0.0186153,0.0005
2.18369,-0.0558795,0.0005
2.43353,-0.0451473,0.0005
2.15603,-0.0918364,0.0005
2.26857,-0.00817075,0.0005
2.14617,-0.00590104,0.0005
2.04044,-0.0256086,0.0005
2.37007,-0.0811179,0.0005
2.82712,-0.0761878,0.0005
2.38302,-0.0288832,0.0005
2.31404,-0.00654492,0.0005
2.52373,-0.0894672,0.0005
2.6478,-0.079951,0.0005
2.82723,-0.0360438,0.0005
2.23158,-0.0208638,0.0005
2.87706,-0.09993,0.0005
2.48677,-0.0702222,0.0005
2.51957,-0.0115442,0.0005
2.777,-0.0326712,0.0005
2.23214,-0.0067549,0.0005
2.37326,-0.0421102,0.0005
2.97643,-0.0351294,0.0005
2.07885,-0.0466804,0.0005
2.33604,-0.0930389,0.0005
2.8556,-0.0250262,0.0005
2.19049,-0.0988678,0.0005
2.02973,-0.073047,0.0005
2.43199,-0.0695738,0.0005
2.68573,-0.0854296,0.0005
2.80665,-0.0392481,0.0005
2.01929,-0.0600308,0.0005
2.4908,-0.0794593,0.0005
2.36385,-0.031553,0.0005
2.88054,-0.0111083,0.0005
2.87178,-0.0722907,0.0005
2.27584,-0.0711278,0.0005
2.74175,-0.0329201,0.0005
2.59182,-0.0256346,0.0005
2.27723,-0.0478601,0.0005
2.63594,-0.0972518,0.0005
2.13796,-0.0607161,0.0005
2.63436,-0.0869415,0.0005
2.03313,-0.0851199,0.0005
2.88359,-0.0926001,0.0005
2.15386,-0.0268225,0.0005
2.83952,-0.0816857,0.0005
2.50437,-0.042425,0.0005
2.52234,-3.17368e-05,0.0005
2.04093,-0.0220108,0.0005
2.76398,-0.0891684,0.0005
2.40672,-0.00661781,0.0005
2.53452,-0.012088,0.0005
2.73157,-0.0672884,0.0005
2.15933,-0.0288213,0.0005
2.45319,-0.0538435,0.0005
2.75007,-0.0339716,0.0005
2.39298,-0.0852789,0.0005
2.07086,-0.03393,0.0005
2.96427,-0.0745459,0.0005
2.46617,-0.0742897,0.0005
2.51207,-0.0131763,0.0005
2.29649,-0.0962545,0.0005
2.34307,-0.0472939,0.0005
2.06227,-0.00368706,0.0005
2.60112,-0.0804918,0.0005
2.7674,-0.0137852,0.0005
2.16866,-0.0445318,0.0005
2.34729,-0.0958503,0.0005
2.81029,-0.00810742,0.0005
2.85449,-0.0290965,0.0005
2.27933,-0.0178149,0.0005
2.66675,-0.0075797,0.0005
2.27351,-0.0661121,0.0005
2.90076,-0.099759,0.0005
2.69679,-0.0585948,0.0005
2.81481,-0.0541304,0.0005
2.33719,-0.0502883,0.0005
2.11708,-0.0449511,0.0005
2.50124,-0.0524682,0.0005
2.48973,-0.0640404,0.0005
2.61472,-0.0760519,0.0005
2.4245,-0.0907569,0.0005
2.99979,-0.0472268,0.0005
2.17112,-0.074317,0.0005
2.22326,-0.0530401,0.0005
2.2005,-0.0391298,0.0005
2.41073,-0.0992934,0.0005
2.55115,-0.0681575,0.0005
2.34507,-0.0444867,0.0005
2.26754,-0.0595538,0.0005
2.45402,-0.00222203,0.0005
2.60421,-0.0272648,0.0005
2.31191,-0.0344637,0.0005
2.98477,-0.0728597,0.0005
2.50914,-0.0960712,0.0005
2.38947,-0.0904032,0.0005
2.63729,-0.0330871,0.0005
2.04451,-0.0860193,0.0005
2.50746,-0.0105029,0.0005
2.87836,-0.0328881,0.0005
2.46098,-0.0967741,0.0005
2.12979,-0.047565,0.0005
2.69971,-0.068711,0.0005
2.1934,-0.00419167,0.0005
2.69458,-0.00559755,0.0005
2.00212,-0.0104793,0.0005
2.51027,-0.0543704,0.0005
2.24191,-0.0364002,0.0005
2.12479,-0.00488619,0.0005
2.08866,-0.0170719,0.0005
2.30341,-0.0715876,0.0005
2.2997,-0.0478584,0.0005
2.62438,-0.0446568,0.0005
2.65913,-0.0612456,0.0005
2.78088,-0.0261731,0.0005
2.34641,-0.0938429,0.0005
2.72283,-0.0310043,0.0005
2.87724,-0.00553434,0.0005
2.73843,-0.0972078,0.0005
2.38095,-0.0478722,0.0005
2.46716,-0.0524626,0.0005
2.32053,-0.0460011,0.0005
2.57949,-0.0384262,0.0005
2.5993,-0.0858111,0.0005
2.89314,-0.0923434,0.0005
2.75319,-0.0594482,0.0005
2.43262,-0.0473908,0.0005
2.77063,-0.0060815,0.0005
2.94113,-0.0672058,0.0005
2.44415,-0.0802568,0.0005
2.6478,-0.0693039,0.0005
2.41317,-0.0890856,0.0005
2.48506,-0.0122209,0.0005
2.84507,-0.068009,0.0005
2.80066,-0.0578768,0.0005
2.83152,-0.0352224,0.0005
2.33179,-0.0492837,0.0005
2.12382,-0.0593725,0.0005
2.34603,-0.0801499,0.0005
2.57954,-0.0130865,0.0005
2.25954,-0.0840036,0.0005
2.3786,-0.086723,0.0005
2.17622,-0.0213281,0.0005
2.97446,-0.0780591,0.0005
2.82317,-0.0960559,0.0005
2.65315,-0.0949985,0.0005
2.39572,-0.0410778,0.0005
2.15265,-0.00158742,0.0005
2.94901,-0.0635653,0.0005
2.50374,-0.0646999,0.0005
2.41369,-0.0446267,0.0005
2.06224,-0.0285854,0.0005
2.90863,-0.0777854,0.0005
2.87196,-0.0495631,0.0005
2.5326,-0.0597146,0.0005
2.98967,-0.0674737,0.0005
2.09397,-0.0193716,0.0005
2.7686,-0.0765976,0.0005
2.16226,-0.0874153,0.0005
2.55863,-0.0991266,0.0005
2.32683,-0.0196136,0.0005
2.89505,-0.0779612,0.0005
2.3278,-0.0734836,0.0005
2.02251,-0.0321226,0.0005
2.83873,-0.00596014,0.0005
2.46108,-0.0601308,0.0005
2.5611,-0.0895385,0.0005
2.68868,-0.0865091,0.0005
2.71226,-0.0207987,0.0005
2.01237,-0.0134011,0.0005
2.67013,-0.000720696,0.0005
2.81732,-0.0290199,0.0005
2.03902,-0.0415618,0.0005
2.95441,-0.041855,0.0005
2.56245,-0.0172807,0.0005
2.06038,-0.00877485,0.0005
2.29548,-0.0466277,0.0005
2.8872,-0.0364863,0.0005
2.40918,-0.0804667,0.0005
2.17684,-0.00546194,0.0005
2.54584,-0.0306233,0.0005
2.67696,-0.0156438,0.0005
2.23394,-0.0350293,0.0005
2.83295,-0.0608525,0.0005
2.80717,-0.0282789,0.0005
2.63649,-0.0111302,0.0005
2.32266,-0.0843911,0.0005
2.53765,-0.014951,0.0005
2.5991,-0.0863791,0.0005
2.75141,-0.0121117,0.0005
2.85511,-0.0220296,0.0005
2.91929,-0.0182778,0.0005
2.83888,-0.0252697,0.0005
2.03709,-0.0497237,0.0005
2.19724,-0.0704542,0.0005
2.84011,-0.0397059,0.0005
2.28862,-0.0281834,0.0005
2.68251,-0.0686851,0.0005
2.43484,-0.0336658,0.0005
2.24323,-0.0275308,0.0005
2.32784,-0.0194755,0.0005
2.58955,-0.0404498,0.0005
2.34564,-0.0412739,0.0005
2.55224,-0.0334839,0.0005
2.89643,-0.0695597,0.0005
2.91592,-0.0899675,0.0005
2.42568,-0.0486272,0.0005
2.90492,-0.0613455,0.0005
2.51838,-0.0858469,0.0005
2.9023,-0.0884818,0.0005
2.54866,-0.0644466,0.0005
2.41274,-0.0974606,0.0005
2.06034,-0.0727341,0.0005
2.41937,-0.000671031,0.0005
2.4891,-0.0429689,0.0005
2.58134,-0.0741266,0.0005
2.60222,-0.05071,0.0005
2.09565,-0.0145233,0.0005
2.62155,-0.00468476,0.0005
2.30146,-0.0791812,0.0005
2.26316,-0.0931331,0.0005
2.4387,-0.0140825,0.0005
2.79651,-0.0951068,0.0005
2.69518,-0.0247137,0.0005
2.04307,-0.0910132,0.0005
2.09313,-0.0786614,0.0005
2.96643,-0.0520074,0.0005
2.97941,-0.0955961,0.0005
2.68101,-0.0400665,0.0005
2.5681,-0.0607988,0.0005
2.76879,-0.0970403,0.0005
2.07592,-0.0514827,0.0005
2.48707,-0.0165117,0.0005
2.54942,-0.0921096,0.0005
2.77676,-0.0599925,0.0005
2.53336,-0.0456206,0.0005
2.72939,-0.0604828,0.0005
2.62529,-0.0300929,0.0005
2.26251,-0.0793393,0.0005
2.96913,-0.0132982,0.0005
2.15343,-0.00494476,0.0005
2.89904,-0.0883445,0.0005
2.5179,-0.0441277,0.0005
2.01864,-0.0656138,0.0005
2.98626,-0.0523569,0.0005
2.87642,-0.0455634,0.0005
2.25877,-0.0972161,0.0005
2.14822,-0.0948353,0.0005
2.98277,-0.0937416,0.0005
2.20673,-0.0711822,0.0005
2.82414,-0.0795703,0.0005
2.9777,-0.000229526,0.0005
2.43261,-0.0343022,0.0005
2.13585,-0.0713479,0.0005
2.39819,-0.0915416,0.0005
2.5151,-0.0190061,0.0005
2.02876,-0.0195484,0.0005
2.92011,-0.0861746,0.0005
2.75831,-0.0364243,0.0005
2.61274,-0.010046,0.0005
2.68473,-0.0239963,0.0005
2.37627,-0.0892218,0.0005
2.23961,-0.0833136,0.0005
2.34396,-0.0736169,0.0005
2.55456,-0.0554122,0.0005
2.13253,-0.030911,0.0005
2.35613,-0.0658674,0.0005
2.47188,-0.0306347,0.0005
2.75858,-0.0362174,0.0005
2.51395,-0.0947266,0.0005
2.4167,-0.0966446,0.0005
2.55775,-0.0216595,0.0005
2.75021,-0.0254621,0.0005
2.81446,-0.015898,0.0005
2.48913,-0.0535472,0.0005
2.12775,-0.0138212,0.0005
2.52209,-0.0785518,0.0005
2.75917,-0.0309233,0.0005
2.46996,-0.0137757,0.0005
2.95532,-0.089875,0.0005
2.38798,-0.0619519,0.0005
